test_short.txt,0,1,100,1.5689659118652344
test_short.txt,0,1,300,1.541930913925171
test_short.txt,0,1,500,1.5659608840942383
accelerator.jpg,0,1,100,131.34416913986206
accelerator.jpg,0,1,300,133.25392413139343
accelerator.jpg,0,1,500,131.41962599754333
test_medium.txt,0,1,100,31.167043924331665
test_medium.txt,0,1,300,31.73074984550476
test_medium.txt,0,1,500,31.9149169921875
homura.png,0,1,100,604.6048099994659
homura.png,0,1,300,610.3655939102173
homura.png,0,1,500,607.6181499958038
test_long.txt,0,1,100,57.5605309009552
test_long.txt,0,1,300,57.61417102813721
test_long.txt,0,1,500,58.38538718223572
test_border.txt,0,1,100,0.41479992866516113
test_border.txt,0,1,300,0.7167479991912842
test_border.txt,0,1,500,0.42887401580810547
test_short.txt,5,1,100,2.191746950149536
test_short.txt,5,1,300,3.952659845352173
test_short.txt,5,1,500,6.1048901081085205
accelerator.jpg,5,1,100,198.0722098350525
accelerator.jpg,5,1,300,328.011164188385
accelerator.jpg,5,1,500,445.6884288787842
test_medium.txt,5,1,100,49.298457860946655
test_medium.txt,5,1,300,77.08442282676697
test_medium.txt,5,1,500,103.8461549282074
homura.png,5,1,100,910.8797650337219
homura.png,5,1,300,1517.9821119308472
homura.png,5,1,500,2144.8505420684814
test_long.txt,5,1,100,87.09577012062073
test_long.txt,5,1,300,150.1978371143341
test_long.txt,5,1,500,206.5458550453186
test_border.txt,5,1,100,0.6237809658050537
test_border.txt,5,1,300,1.63844895362854
test_border.txt,5,1,500,0.9181501865386963
test_short.txt,100,1,100,1.627037763595581
test_short.txt,100,1,300,1.6060049533843994
test_short.txt,100,1,500,2.091524124145508
accelerator.jpg,100,1,100,138.8451600074768
accelerator.jpg,100,1,300,148.1826250553131
accelerator.jpg,100,1,500,145.3268129825592
test_medium.txt,100,1,100,33.35478091239929
test_medium.txt,100,1,300,34.879777908325195
test_medium.txt,100,1,500,35.64307188987732
homura.png,100,1,100,630.6929581165314
homura.png,100,1,300,659.5585448741913
homura.png,100,1,500,687.2476508617401
test_long.txt,100,1,100,59.52003717422485
test_long.txt,100,1,300,64.13299298286438
test_long.txt,100,1,500,66.2130799293518
test_border.txt,100,1,100,0.5206508636474609
test_border.txt,100,1,300,0.4257841110229492
test_border.txt,100,1,500,0.4195261001586914
test_short.txt,0,10,100,0.27018117904663086
